Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,nn_v_left,nn_v_right,nn_v_linear,nn_v_angular,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 14:05:06.543069,0.2,0.2,6554.3,547.0,12.0,8.2,601.4,50.1,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3321870267391205,2.824143886566162,0.7044851779937744,-1.0379429781569809,0.2,0.2,-0.10949670672416678,0.940503293275833,-0.10949670672416678,0.940503293275833,0.41550329327583313,3.0,1.0,1.6930284537779114,-1.0379429781569809,3.571502930251743,-0.027958720922470093,0.03676891326904297,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.586917,0.2,0.2,6524.7,544.6,12.0,8.2,601.8,50.1,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3321870267391205,2.824143886566162,0.7044851779937744,-1.0379429781569809,0.2,0.2,-0.10951905846595755,0.9404809415340423,-0.10951905846595755,0.9404809415340423,0.41548094153404236,3.0,1.0,1.6930284537779114,-1.0379429781569809,3.571502930251743,-0.027958720922470093,0.03676891326904297,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.662712,0.2,0.2,6706.1,559.8,12.0,8.4,602.2,50.2,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3323908746242523,2.8241004943847656,0.7048202157020569,-1.037559530054951,0.2,0.2,-0.10946407318115225,0.9405359268188476,-0.10946407318115225,0.9405359268188476,0.41553592681884766,3.0,1.0,1.6926198691731464,-1.037559530054951,3.571691017598157,-0.02816256880760193,0.036725521087646484,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.693631,0.2,0.2,6678.3,573.7,12.0,8.4,602.6,50.2,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3323908746242523,2.8241004943847656,0.7048202157020569,-1.037559530054951,0.2,0.2,-0.10935407280921927,0.9406459271907806,-0.10935407280921927,0.9406459271907806,0.41564592719078064,3.0,1.0,1.6926198691731464,-1.037559530054951,3.571691017598157,-0.02816256880760193,0.036725521087646484,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.786741,0.2,0.2,7063.4,589.6,12.0,8.8,603.0,50.2,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3309073746204376,2.8241899013519287,0.7036846280097961,-1.0377884726845406,0.2,0.2,-0.10937237143516532,0.9406276285648345,-0.10937237143516532,0.9406276285648345,0.4156276285648346,3.0,1.0,1.693082075292586,-1.0377884726845406,3.570460215302687,-0.02667906880378723,0.03681492805480957,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.818053,0.2,0.2,7046.7,588.2,12.0,8.8,603.4,50.3,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3309073746204376,2.8241899013519287,0.7036846280097961,-1.0377884726845406,0.2,0.2,-0.10940476655960074,0.9405952334403991,-0.10940476655960074,0.9405952334403991,0.41559523344039917,3.0,1.0,1.693082075292586,-1.0377884726845406,3.570460215302687,-0.02667906880378723,0.03681492805480957,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.903037,0.2,0.2,6869.4,573.4,12.0,8.6,603.8,50.3,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.33194783329963684,2.8238344192504883,0.7050281167030334,-1.0361384679980414,0.2,0.2,-0.10932379364967337,0.9406762063503264,-0.10932379364967337,0.9406762063503264,0.41567620635032654,3.0,1.0,1.6913334576075085,-1.0361384679980414,3.5715018081150913,-0.02771952748298645,0.03645944595336914,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.933794,0.2,0.2,6552.1,547.0,12.0,8.2,604.2,50.3,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.33194783329963684,2.8238344192504883,0.7050281167030334,-1.0361384679980414,0.2,0.2,-0.10901003479957572,0.9409899652004241,-0.10901003479957572,0.9409899652004241,0.4159899652004242,3.0,1.0,1.6913334576075085,-1.0361384679980414,3.5715018081150913,-0.02771952748298645,0.03645944595336914,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:06.964531,0.2,0.2,6188.9,516.6,12.0,7.7,604.6,50.4,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.33114415407180786,2.8244283199310303,0.7032840251922607,-1.037267077720431,0.2,0.2,-0.10897832512855521,0.9410216748714446,-0.10897832512855521,0.9410216748714446,0.4160216748714447,3.0,1.0,1.6924673247820379,-1.037267077720431,3.570502675570079,-0.02691584825515747,0.03705334663391113,2.8042283058166504,2.212625026702881,0
2025-12-12 14:05:07.012271,0.2,0.2,6551.9,546.9,12.0,8.2,604.9,50.4,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.33114415407180786,2.8244283199310303,0.7032840251922607,-1.037267077720431,0.2,0.2,-0.1090216875076293,0.9409783124923705,-0.1090216875076293,0.9409783124923705,0.4159783124923706,3.0,1.0,1.6924673247820379,-1.037267077720431,3.570502675570079,-0.02691584825515747,0.03705334663391113,2.8042283058166504,2.212625026702881,0
