Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,nn_v_left,nn_v_right,nn_v_linear,nn_v_angular,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 14:03:45.960665,0.2,0.2,6939.1,577.5,12.0,8.7,105.9,8.8,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.25406184792518616,2.824727773666382,0.7048672437667847,2.2917320952335456,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.623216152995854,2.2917320952335456,3.5095107808433226,0.05016645789146423,0.037352800369262695,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.099991,0.2,0.2,6778.6,572.3,12.0,8.5,106.3,8.8,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.255797803401947,2.834979772567749,0.7049887180328369,2.5236880496033223,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.8577747874700292,2.5236880496033223,3.504530513267903,0.04843050241470337,0.04760479927062988,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.167169,0.2,0.2,6978.3,580.7,12.0,8.7,106.7,8.9,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.256269633769989,2.836481809616089,0.7050015926361084,2.5561775356340353,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.8906845441698383,2.5561775356340353,3.503973923157052,0.04795867204666138,0.04910683631896973,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.197739,0.2,0.2,6941.1,580.9,12.0,8.7,107.2,8.9,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.256269633769989,2.836481809616089,0.7050015926361084,2.5561775356340353,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.8906845441698383,2.5561775356340353,3.503973923157052,0.04795867204666138,0.04910683631896973,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.228950,0.2,0.2,6824.4,568.1,12.0,8.5,107.5,8.9,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.256269633769989,2.836481809616089,0.7050015926361084,2.5561775356340353,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.8906845441698383,2.5561775356340353,3.503973923157052,0.04795867204666138,0.04910683631896973,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.260279,0.2,0.2,6685.2,568.3,12.0,8.5,107.9,9.0,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2569042444229126,2.8401331901550293,0.7054542303085327,2.642462750707871,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.9779017567592883,2.642462750707871,3.502220102904294,0.04732406139373779,0.052758216857910156,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.291719,0.2,0.2,6479.4,539.2,12.0,8.1,108.3,9.0,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2569042444229126,2.8401331901550293,0.7054542303085327,2.642462750707871,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.9779017567592883,2.642462750707871,3.502220102904294,0.04732406139373779,0.052758216857910156,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.414575,0.2,0.2,6628.3,551.7,12.0,8.3,108.7,9.0,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.256747305393219,2.8400192260742188,0.7051892280578613,2.6387680722220934,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-1.9741538262283047,2.6387680722220934,3.50216685061146,0.047481000423431396,0.05264425277709961,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.444954,0.2,0.2,6827.6,568.3,12.0,8.5,109.1,9.1,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.25801724195480347,2.8440628051757812,0.7058551907539368,2.753416401080679,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-2.0899351262909414,2.753416401080679,3.500674834220754,0.046211063861846924,0.05668783187866211,2.8042283058166504,2.212625026702881,0
2025-12-12 14:03:46.475193,0.2,0.2,6781.5,564.3,12.0,8.5,109.5,9.1,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.25801724195480347,2.8440628051757812,0.7058551907539368,2.753416401080679,0.2,0.2,1.0,-0.02499999999999991,1.025,-0.02499999999999991,0.5,-3.0,1.0,-2.0899351262909414,2.753416401080679,3.500674834220754,0.046211063861846924,0.05668783187866211,2.8042283058166504,2.212625026702881,0
