timestamp                  ,x                  ,y                   ,z                  ,roll                 ,pitch                  ,yaw                  ,raw_message
2025-12-08 15:42:55.953314 ,0.6956912875175476 ,0.32805562019348145 ,0.6190564632415771 ,3.944690079610378    ,3.6854374763726634     ,2.828270589216771    ,"1765204952.6261518,0.6956912875175476,0.32805562019348145,0.6190564632415771,3.944690079610378,3.6854374763726634,2.828270589216771"
2025-12-08 15:42:55.953389 ,0.6957270503044128 ,0.3281051516532898  ,0.619123101234436  ,3.9658178862592552   ,3.655095965007685      ,2.7914392718298657   ,"1765204952.643041,0.6957270503044128,0.3281051516532898,0.619123101234436,3.9658178862592552,3.655095965007685,2.7914392718298657"
2025-12-08 15:42:55.953495 ,0.6954945921897888 ,0.32784855365753174 ,0.6189813613891602 ,3.9500155764311664   ,3.9891503158060027     ,2.989601620591877    ,"1765204952.660102,0.6954945921897888,0.32784855365753174,0.6189813613891602,3.9500155764311664,3.9891503158060027,2.989601620591877"
2025-12-08 15:42:55.953614 ,0.6954404711723328 ,0.32783132791519165 ,0.6189315319061279 ,3.932826596316021    ,4.014489741361157      ,3.0293149278887626   ,"1765204952.667988,0.6954404711723328,0.32783132791519165,0.6189315319061279,3.932826596316021,4.014489741361157,3.0293149278887626"
2025-12-08 15:42:55.953637 ,0.6954530477523804 ,0.32783710956573486 ,0.6189406514167786 ,3.9422243848435006   ,4.006883541679395      ,3.020732931086606    ,"1765204952.6721063,0.6954530477523804,0.32783710956573486,0.6189406514167786,3.9422243848435006,4.006883541679395,3.020732931086606"
2025-12-08 15:42:55.953651 ,0.6955041885375977 ,0.32793909311294556 ,0.6190199851989746 ,3.959696349851717    ,3.9427403177200118     ,2.967704443938217    ,"1765204952.651261,0.6955041885375977,0.32793909311294556,0.6190199851989746,3.959696349851717,3.9427403177200118,2.967704443938217"
2025-12-08 15:42:55.953663 ,0.6956778168678284 ,0.3280678987503052  ,0.619085967540741  ,3.9660239067621963   ,3.6810511937065926     ,2.819633020549645    ,"1765204952.6304257,0.6956778168678284,0.3280678987503052,0.619085967540741,3.9660239067621963,3.6810511937065926,2.819633020549645"
2025-12-08 15:42:55.953673 ,0.6957111954689026 ,0.32810553908348083 ,0.6191168427467346 ,3.9626793563648297   ,3.6635204094276097     ,2.809770421903167    ,"1765204952.64716,0.6957111954689026,0.32810553908348083,0.6191168427467346,3.9626793563648297,3.6635204094276097,2.809770421903167"
2025-12-08 15:42:55.953685 ,0.695428729057312  ,0.3278225362300873  ,0.6189324855804443 ,3.950386992941611    ,4.022908309376456      ,3.029835862738622    ,"1765204952.676222,0.695428729057312,0.3278225362300873,0.6189324855804443,3.950386992941611,4.022908309376456,3.029835862738622"
2025-12-08 15:42:55.953695 ,0.6955206394195557 ,0.3278570771217346  ,0.6190087795257568 ,3.947385469763929    ,3.973380171450258      ,2.9650980383589953   ,"1765204952.655378,0.6955206394195557,0.3278570771217346,0.6190087795257568,3.947385469763929,3.973380171450258,2.9650980383589953"
2025-12-08 15:42:55.953704 ,0.6954783797264099 ,0.3278454840183258  ,0.6189748644828796 ,3.933792186291651    ,3.9936811568945014     ,3.0118797537405086   ,"1765204952.6846614,0.6954783797264099,0.3278454840183258,0.6189748644828796,3.933792186291651,3.9936811568945014,3.0118797537405086"
2025-12-08 15:42:55.953714 ,0.6954631209373474 ,0.32784608006477356 ,0.6189596652984619 ,3.9338973679227482   ,4.00479417545878       ,3.0161513403038356   ,"1765204952.6803327,0.6954631209373474,0.32784608006477356,0.6189596652984619,3.9338973679227482,4.00479417545878,3.0161513403038356"
2025-12-08 15:42:55.953723 ,0.6954692602157593 ,0.3278404474258423  ,0.6189613938331604 ,3.9457849595295267   ,4.0000142038443105     ,3.004742588839868    ,"1765204952.6640189,0.6954692602157593,0.3278404474258423,0.6189613938331604,3.9457849595295267,4.0000142038443105,3.004742588839868"
2025-12-08 15:42:55.953732 ,0.6954815983772278 ,0.3278292417526245  ,0.6189610362052917 ,3.9281520708541597   ,4.006145199302743      ,3.004777512645056    ,"1765204952.6892447,0.6954815983772278,0.3278292417526245,0.6189610362052917,3.9281520708541597,4.006145199302743,3.004777512645056"
2025-12-08 15:42:55.953742 ,0.695479154586792  ,0.3278747797012329  ,0.6190030574798584 ,3.932114240844591    ,3.9710079092616337     ,2.9993801523799135   ,"1765204952.692922,0.695479154586792,0.3278747797012329,0.6190030574798584,3.932114240844591,3.9710079092616337,2.9993801523799135"
2025-12-08 15:42:55.953750 ,0.6954790353775024 ,0.32789191603660583 ,0.6189765334129333 ,3.9394965540086786   ,3.983438612727991      ,3.008778681830023    ,"1765204952.6972172,0.6954790353775024,0.32789191603660583,0.6189765334129333,3.9394965540086786,3.983438612727991,3.008778681830023"
2025-12-08 15:42:55.953760 ,0.6954647302627563 ,0.32782605290412903 ,0.6189466714859009 ,3.9195822743627065   ,4.013515663874388      ,3.0055575911837167   ,"1765204952.7012148,0.6954647302627563,0.32782605290412903,0.6189466714859009,3.9195822743627065,4.013515663874388,3.0055575911837167"
2025-12-08 15:42:55.953768 ,0.6956818699836731 ,0.32805773615837097 ,0.6190856695175171 ,3.950164896668871    ,3.681672139066171      ,2.8202021380351567   ,"1765204952.6387722,0.6956818699836731,0.32805773615837097,0.6190856695175171,3.950164896668871,3.681672139066171,2.8202021380351567"
