timestamp,x,y,z,q_x,q_y,q_z,q_w,heading,raw_message
2025-12-08 16:24:42.641977,0.6605902910232544,0.29430750012397766,0.6201305985450745,-0.010693080723285675,-0.038321178406476974,-0.9299615621566772,0.3654978275299072,-2.3941592174554835,"1765207479.169873,0.6605902910232544,0.29430750012397766,0.6201305985450745,-0.010693080723285675,-0.038321178406476974,-0.9299615621566772,0.3654978275299072"
2025-12-08 16:24:42.642070,0.6605725884437561,0.29429638385772705,0.6201454997062683,-0.010803146287798882,-0.038651242852211,-0.9300373196601868,0.36526691913604736,-2.39467174093433,"1765207479.1740153,0.6605725884437561,0.29429638385772705,0.6201454997062683,-0.010803146287798882,-0.038651242852211,-0.9300373196601868,0.36526691913604736"
2025-12-08 16:24:42.642165,0.6605967879295349,0.2943035364151001,0.6201170086860657,-0.0105701619759202,-0.038354381918907166,-0.9299521446228027,0.36552178859710693,-2.3941047722406466,"1765207479.1780396,0.6605967879295349,0.2943035364151001,0.6201170086860657,-0.0105701619759202,-0.038354381918907166,-0.9299521446228027,0.36552178859710693"
2025-12-08 16:24:42.642233,0.6605669260025024,0.29428598284721375,0.6201381087303162,-0.010927988216280937,-0.03879503160715103,-0.9301053881645203,0.36507469415664673,-2.395094700750918,"1765207479.18207,0.6605669260025024,0.29428598284721375,0.6201381087303162,-0.010927988216280937,-0.03879503160715103,-0.9301053881645203,0.36507469415664673"
2025-12-08 16:24:42.642305,0.6605997681617737,0.29429754614830017,0.6201440095901489,-0.010670785792171955,-0.038594990968704224,-0.9299719333648682,0.36544325947761536,-2.3942861323420446,"1765207479.1869354,0.6605997681617737,0.29429754614830017,0.6201440095901489,-0.010670785792171955,-0.038594990968704224,-0.9299719333648682,0.36544325947761536"
2025-12-08 16:24:42.642347,0.6605890393257141,0.29432249069213867,0.6201179027557373,-0.010655419901013374,-0.03848481550812721,-0.9300029277801514,0.36537641286849976,-2.3944251056298564,"1765207479.1910872,0.6605890393257141,0.29432249069213867,0.6201179027557373,-0.010655419901013374,-0.03848481550812721,-0.9300029277801514,0.36537641286849976"
2025-12-08 16:24:42.642383,0.6605958938598633,0.2942800521850586,0.6201207041740417,-0.010605861432850361,-0.0384458489716053,-0.9299591779708862,0.3654932677745819,-2.394170748513181,"1765207479.1950984,0.6605958938598633,0.2942800521850586,0.6201207041740417,-0.010605861432850361,-0.0384458489716053,-0.9299591779708862,0.3654932677745819"
2025-12-08 16:24:42.642414,0.6605958938598633,0.2942800521850586,0.6201207041740417,-0.010605861432850361,-0.0384458489716053,-0.9299591779708862,0.3654932677745819,-2.394170748513181,"1765207479.1950984,0.6605958938598633,0.2942800521850586,0.6201207041740417,-0.010605861432850361,-0.0384458489716053,-0.9299591779708862,0.3654932677745819"
2025-12-08 16:24:42.642458,0.6605855822563171,0.29428020119667053,0.6201552748680115,-0.01076202280819416,-0.03856351226568222,-0.929991602897644,0.36539384722709656,-2.3943942256535653,"1765207479.1991317,0.6605855822563171,0.29428020119667053,0.6201552748680115,-0.01076202280819416,-0.03856351226568222,-0.929991602897644,0.36539384722709656"
2025-12-08 16:24:42.642496,0.6605513691902161,0.2943158745765686,0.620146632194519,-0.0106785474345088,-0.03854774683713913,-0.930058479309082,0.3652276396751404,-2.394748033490934,"1765207479.2031074,0.6605513691902161,0.2943158745765686,0.620146632194519,-0.0106785474345088,-0.03854774683713913,-0.930058479309082,0.3652276396751404"
2025-12-08 16:24:42.642531,0.6605653166770935,0.2942868173122406,0.620116114616394,-0.01072140596807003,-0.038502007722854614,-0.9300438165664673,0.36526864767074585,-2.3946596758822487,"1765207479.2074187,0.6605653166770935,0.2942868173122406,0.620116114616394,-0.01072140596807003,-0.038502007722854614,-0.9300438165664673,0.36526864767074585"
2025-12-08 16:24:42.642565,0.6605775356292725,0.2942906320095062,0.6201580166816711,-0.010672993957996368,-0.038720984011888504,-0.9300320148468018,0.365276962518692,-2.3946484838389117,"1765207479.2115963,0.6605775356292725,0.2942906320095062,0.6201580166816711,-0.010672993957996368,-0.038720984011888504,-0.9300320148468018,0.365276962518692"
