Timestamp                  ,forward_vel_cmd ,steering_vel_cmd ,power_mW ,current_mA ,busVoltage_V ,shuntVoltage_mV ,energy ,charge ,dieTemp ,Left_Stick_X ,Left_Stick_Y ,Right_Stick_X ,Right_Stick_Y ,Button_0 ,Button_1 ,Button_2 ,Button_3 ,Button_4 ,Button_5 ,Button_6 ,Button_7 ,Button_8 ,Button_9 ,Button_10 ,Button_11 ,Button_12 ,Button_13 ,Button_14 ,Button_15 ,mocap_velocity ,mocap_x             ,mocap_y            ,mocap_z            ,mocap_roll         ,mocap_pitch        ,mocap_yaw_raw      ,forward_vel_cmd ,steering_vel_cmd ,left_wheel_vel ,right_wheel_vel ,ppo_control_active ,heading_error_rad  ,current_heading_rad ,distance_to_target ,relative_x              ,relative_y              ,target_relative_x  ,target_relative_y  ,current_waypoint_idx
2025-12-05 17:53:03.885403 ,            0.0 ,             0.0 ,  1023.3 ,      84.4 ,        12.1 ,            1.3 ,6885.5 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21536722779273987 ,1.2021729946136475 ,0.712476909160614  ,6.06449244233625   ,2.091461592219906  ,4.2247683923862365 ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0876451597471593 ,-2.05841691479335   ,4.432046577675521  ,-1.3649463653564453e-05 ,-3.933906555175781e-06  ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:03.916669 ,            0.0 ,             0.0 ,  1022.2 ,      84.7 ,        12.1 ,            1.3 ,6885.6 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21536722779273987 ,1.2021729946136475 ,0.712476909160614  ,6.06449244233625   ,2.091461592219906  ,4.2247683923862365 ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0876451597471593 ,-2.05841691479335   ,4.432046577675521  ,-1.3649463653564453e-05 ,-3.933906555175781e-06  ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:03.947795 ,            0.0 ,             0.0 ,  1029.1 ,      85.3 ,        12.1 ,            1.3 ,6885.6 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21536722779273987 ,1.2021729946136475 ,0.712476909160614  ,6.06449244233625   ,2.091461592219906  ,4.2247683923862365 ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0876451597471593 ,-2.05841691479335   ,4.432046577675521  ,-1.3649463653564453e-05 ,-3.933906555175781e-06  ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:03.979318 ,            0.0 ,             0.0 ,  1020.8 ,      84.6 ,        12.1 ,            1.3 ,6885.7 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21520040929317474 ,1.2021501064300537 ,0.7125812768936157 ,6.058447098440505  ,2.086667258351952  ,4.238745291833409  ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.073638670025198  ,-2.044440015346178  ,4.432152184185842  ,-0.00018046796321868896 ,-2.682209014892578e-05  ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:04.010948 ,            0.0 ,             0.0 ,  1022.1 ,      84.7 ,        12.1 ,            1.3 ,6885.8 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21520040929317474 ,1.2021501064300537 ,0.7125812768936157 ,6.058447098440505  ,2.086667258351952  ,4.238745291833409  ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.073638670025198  ,-2.044440015346178  ,4.432152184185842  ,-0.00018046796321868896 ,-2.682209014892578e-05  ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:04.041874 ,            0.0 ,             0.0 ,  1026.2 ,      85.0 ,        12.1 ,            1.3 ,6885.8 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21520040929317474 ,1.2021501064300537 ,0.7125812768936157 ,6.058447098440505  ,2.086667258351952  ,4.238745291833409  ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.073638670025198  ,-2.044440015346178  ,4.432152184185842  ,-0.00018046796321868896 ,-2.682209014892578e-05  ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:04.072998 ,            0.0 ,             0.0 ,  1020.6 ,      84.6 ,        12.1 ,            1.3 ,6885.9 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21537353098392487 ,1.202152132987976  ,0.7124868631362915 ,6.065949726572921  ,2.0980248487116597 ,4.2215176333674105 ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0908995637903045 ,-2.061667673812176  ,4.432061204890636  ,-7.3462724685668945e-06 ,-2.47955322265625e-05   ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:04.104287 ,            0.0 ,             0.0 ,  1031.3 ,      84.7 ,        12.1 ,            1.3 ,6885.9 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21537353098392487 ,1.202152132987976  ,0.7124868631362915 ,6.065949726572921  ,2.0980248487116597 ,4.2215176333674105 ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0908995637903045 ,-2.061667673812176  ,4.432061204890636  ,-7.3462724685668945e-06 ,-2.47955322265625e-05   ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:04.135931 ,            0.0 ,             0.0 ,  1025.9 ,      85.0 ,        12.1 ,            1.3 ,6886.0 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21537353098392487 ,1.202152132987976  ,0.7124868631362915 ,6.065949726572921  ,2.0980248487116597 ,4.2215176333674105 ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0908995637903045 ,-2.061667673812176  ,4.432061204890636  ,-7.3462724685668945e-06 ,-2.47955322265625e-05   ,2.2846191227436066 ,3.7978230714797974 ,                   0
2025-12-05 17:53:04.167206 ,            0.0 ,             0.0 ,  1021.4 ,      84.6 ,        12.1 ,            1.3 ,6886.1 , 564.9 ,   26.2 ,        0.00 ,        0.00 ,         0.00 ,         0.00 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,       0 ,        0 ,        0 ,        0 ,        0 ,        0 ,        0 ,           0.0 ,0.21535316109657288 ,1.202185869216919  ,0.7124567627906799 ,6.057692124946696  ,2.0941061797508107 ,4.227255248808843  ,            0.0 ,             0.0 ,           0.0 ,            0.0 ,               0.0 ,3.0851540862225644 ,-2.0559300583707434 ,4.432042796554098  ,-2.771615982055664e-05  ,8.940696716308594e-06   ,2.2846191227436066 ,3.7978230714797974 ,                   0
