Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_roll,mocap_pitch,mocap_yaw_raw,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 17:53:34.133032,0.0,0.0,1015.7,84.2,12.1,1.3,6943.7,569.7,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21533961594104767,1.2021843194961548,0.7124506831169128,6.069523146684238,2.0946450761629594,4.232150298345202,0.0,0.0,0.0,0.0,0.0,3.080256598091265,-2.0510350088343845,4.432051106831834,-4.126131534576416e-05,7.3909759521484375e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.164188,0.0,0.0,1024.5,84.9,12.1,1.3,6943.7,569.7,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21533961594104767,1.2021843194961548,0.7124506831169128,6.069523146684238,2.0946450761629594,4.232150298345202,0.0,0.0,0.0,0.0,0.0,3.080256598091265,-2.0510350088343845,4.432051106831834,-4.126131534576416e-05,7.3909759521484375e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.194908,0.0,0.0,1022.0,84.7,12.1,1.3,6943.8,569.7,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21518999338150024,1.2021468877792358,0.7125946879386902,6.062922203427904,2.088385093861369,4.23895908599688,0.0,0.0,0.0,0.0,0.0,3.0734232364765597,-2.0442262211827065,4.432160311670707,-0.00019088387489318848,-3.0040740966796875e-05,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.226045,0.0,0.0,1023.0,84.8,12.1,1.3,6943.9,569.7,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21518999338150024,1.2021468877792358,0.7125946879386902,6.062922203427904,2.088385093861369,4.23895908599688,0.0,0.0,0.0,0.0,0.0,3.0734232364765597,-2.0442262211827065,4.432160311670707,-0.00019088387489318848,-3.0040740966796875e-05,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.257050,0.0,0.0,1020.0,84.6,12.1,1.3,6943.9,569.7,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21518999338150024,1.2021468877792358,0.7125946879386902,6.062922203427904,2.088385093861369,4.23895908599688,0.0,0.0,0.0,0.0,0.0,3.0734232364765597,-2.0442262211827065,4.432160311670707,-0.00019088387489318848,-3.0040740966796875e-05,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.287777,0.0,0.0,1020.7,84.6,12.1,1.3,6944.0,569.8,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21518999338150024,1.2021468877792358,0.7125946879386902,6.062922203427904,2.088385093861369,4.23895908599688,0.0,0.0,0.0,0.0,0.0,3.0734232364765597,-2.0442262211827065,4.432160311670707,-0.00019088387489318848,-3.0040740966796875e-05,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.318920,0.0,0.0,1021.1,84.6,12.1,1.3,6944.0,569.8,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21534880995750427,1.202183723449707,0.712445080280304,6.071509277709372,2.088957146678302,4.2326848790165155,0.0,0.0,0.0,0.0,0.0,3.079723864329077,-2.050500428163071,4.4320468782034474,-3.2067298889160156e-05,6.794929504394531e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.350273,0.0,0.0,1024.8,85.0,12.1,1.3,6944.1,569.8,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21534880995750427,1.202183723449707,0.712445080280304,6.071509277709372,2.088957146678302,4.2326848790165155,0.0,0.0,0.0,0.0,0.0,3.079723864329077,-2.050500428163071,4.4320468782034474,-3.2067298889160156e-05,6.794929504394531e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.381695,0.0,0.0,1018.6,84.4,12.1,1.3,6944.2,569.8,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21534880995750427,1.202183723449707,0.712445080280304,6.071509277709372,2.088957146678302,4.2326848790165155,0.0,0.0,0.0,0.0,0.0,3.079723864329077,-2.050500428163071,4.4320468782034474,-3.2067298889160156e-05,6.794929504394531e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:34.412328,0.0,0.0,1028.3,84.5,12.1,1.3,6944.2,569.8,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21540102362632751,1.202157974243164,0.7124900817871094,6.0682456351869805,2.0916188222397145,4.222297525939252,0.0,0.0,0.0,0.0,0.0,3.090124307343755,-2.0608877812403343,4.432042027717293,2.014636993408203e-05,-1.895427703857422e-05,2.2846191227436066,3.7978230714797974,0
