Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,nn_v_left,nn_v_right,nn_v_linear,nn_v_angular,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,target_x,target_y,current_waypoint_idx
2025-12-18 13:46:53.643997,0.0,0.0,1033.4,89.6,11.5,1.3,2642.7,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.025270938873291,3.009415864944458,0.1915450394153595,-0.7293701851801271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4572245320182975,-0.7293701851801271,5.403329499836368,1.0,-2.0,0
2025-12-18 13:46:53.675234,0.0,0.0,978.8,84.9,11.5,1.3,2642.7,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.025270938873291,3.009415864944458,0.1915450394153595,-0.7293701851801271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4572245320182975,-0.7293701851801271,5.403329499836368,1.0,-2.0,0
2025-12-18 13:46:53.747376,0.0,0.0,1001.1,86.8,11.5,1.3,2642.8,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:53.879499,0.0,0.0,990.2,85.9,11.5,1.3,2642.8,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:53.910664,0.0,0.0,968.0,84.0,11.5,1.3,2642.9,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:53.951365,0.0,0.0,1003.3,85.7,11.5,1.3,2642.9,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:53.981748,0.0,0.0,949.6,82.4,11.5,1.2,2643.0,229.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:54.053756,0.0,0.0,1005.2,87.2,11.5,1.3,2643.1,229.3,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:54.142074,0.0,0.0,978.3,84.8,11.5,1.3,2643.1,229.3,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
2025-12-18 13:46:54.173053,0.0,0.0,975.3,85.6,11.5,1.3,2643.2,229.3,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0239803791046143,3.009396553039551,0.19099551439285278,-0.726743744107302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46007108687116516,-0.726743744107302,5.402828000279575,1.0,-2.0,0
