Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 13:05:00.130540,0.2,0.2,28511.7,2335.2,12.2,35.0,2533.7,205.7,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0257916450500488,2.5597732067108154,0.19295422732830048,-1.6688760920893524,0.2,0.2,-0.02499999999999991,1.0,1.0,1.658956856604242,-1.6688760920893524,6.026088099737297,-0.8702159076929092,0.44329071044921875,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.161639,0.2,0.2,16498.1,1347.3,12.2,20.2,2534.7,205.7,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0257916450500488,2.5597732067108154,0.19295422732830048,-1.6688760920893524,0.2,0.2,-0.02499999999999991,1.0,1.0,1.658956856604242,-1.6688760920893524,6.026088099737297,-0.8702159076929092,0.44329071044921875,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.199864,0.2,0.2,13148.2,1072.8,12.3,16.1,2535.6,205.8,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0261744260787964,2.541292667388916,0.18549227714538574,-1.662539251879397,0.2,0.2,-0.02499999999999991,1.0,1.0,1.6556871400390596,-1.662539251879397,6.026315897619889,-0.8705986887216568,0.42481017112731934,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.248151,0.2,0.2,10215.3,1381.1,12.2,12.5,2536.4,205.9,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0261744260787964,2.541292667388916,0.18549227714538574,-1.662539251879397,0.2,0.2,-0.02499999999999991,1.0,1.0,1.6556871400390596,-1.662539251879397,6.026315897619889,-0.8705986887216568,0.42481017112731934,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.302538,0.2,0.2,10315.3,841.2,12.3,12.6,2537.1,205.9,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0467244386672974,2.4502556324005127,0.1948574036359787,-1.4043586369571992,0.2,0.2,-0.02499999999999991,1.0,1.0,1.412585114937128,-1.4043586369571992,6.0469290502935635,-0.8911487013101578,0.333773136138916,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.410957,0.2,0.2,5777.3,470.4,12.3,7.1,2537.4,206.0,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0453319549560547,2.4395480155944824,0.204073965549469,-1.3943126198922544,0.2,0.2,-0.02499999999999991,1.0,1.0,1.4043120657456296,-1.3943126198922544,6.04563420064689,-0.8897562175989151,0.32306551933288574,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.442237,0.2,0.2,6106.9,497.3,12.3,7.5,2537.8,206.0,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0453319549560547,2.4395480155944824,0.204073965549469,-1.3943126198922544,0.2,0.2,-0.02499999999999991,1.0,1.0,1.4043120657456296,-1.3943126198922544,6.04563420064689,-0.8897562175989151,0.32306551933288574,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.506736,0.2,0.2,19280.0,1575.4,12.2,23.6,2538.7,206.1,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0473356246948242,2.409132719039917,0.18761231005191803,-1.3377321231729433,0.2,0.2,-0.02499999999999991,1.0,1.0,1.3527569950885843,-1.3377321231729433,6.048018272165868,-0.8917598873376846,0.2926502227783203,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.656551,0.2,0.2,7981.1,650.3,12.3,9.8,2539.1,206.1,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0406478643417358,2.323446035385132,0.2025502622127533,-1.124586666401013,0.2,0.2,-0.02499999999999991,1.0,1.0,1.1538060018516911,-1.124586666401013,6.043227442633415,-0.8850721269845963,0.20696353912353516,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:00.706077,0.2,0.2,2564.5,208.7,12.3,3.1,2539.3,206.1,23.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.036466121673584,2.3058364391326904,0.21255216002464294,-1.0897634358275752,0.2,0.2,-0.02499999999999991,1.0,1.0,1.1219174541462162,-1.0897634358275752,6.0395879599921045,-0.8808903843164444,0.18935394287109375,5.15557573735714,0.3835175037384033,0
