Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 13:04:40.013258,0.2,0.2,6057.4,492.1,12.3,7.4,2125.4,172.4,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4054678678512573,2.5048110485076904,0.21376916766166687,1.0280059819952396,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0290531064055004,1.0280059819952396,4.594534651032139,0.5610436052083969,0.38832855224609375,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.044139,0.2,0.2,11351.9,923.4,12.3,13.9,2126.0,172.4,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43385767936706543,2.5348150730133057,0.2080112099647522,1.132065221942192,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.1396896882722167,1.132065221942192,4.566275044451882,0.589433416724205,0.418332576751709,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.075495,0.2,0.2,10879.5,885.0,12.3,13.3,2126.6,172.4,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43385767936706543,2.5348150730133057,0.2080112099647522,1.132065221942192,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.1396896882722167,1.132065221942192,4.566275044451882,0.589433416724205,0.418332576751709,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.107873,0.2,0.2,7288.3,592.3,12.3,8.9,2127.0,172.5,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43385767936706543,2.5348150730133057,0.2080112099647522,1.132065221942192,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.1396896882722167,1.132065221942192,4.566275044451882,0.589433416724205,0.418332576751709,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.140282,0.2,0.2,5722.4,389.9,12.3,7.0,2127.3,172.5,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43385767936706543,2.5348150730133057,0.2080112099647522,1.132065221942192,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.1396896882722167,1.132065221942192,4.566275044451882,0.589433416724205,0.418332576751709,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.172638,0.2,0.2,9954.5,809.5,12.3,12.1,2127.9,172.6,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45627105236053467,2.568270444869995,0.217032790184021,1.208615174582793,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.2236392459675898,1.208615174582793,4.544241807305108,0.6118467897176743,0.45178794860839844,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.205376,0.2,0.2,7085.3,781.3,12.3,11.7,2128.4,172.6,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45627105236053467,2.568270444869995,0.217032790184021,1.208615174582793,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.2236392459675898,1.208615174582793,4.544241807305108,0.6118467897176743,0.45178794860839844,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.237814,0.2,0.2,5349.9,434.6,12.3,6.5,2128.8,172.6,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45627105236053467,2.568270444869995,0.217032790184021,1.208615174582793,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.2236392459675898,1.208615174582793,4.544241807305108,0.6118467897176743,0.45178794860839844,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.269562,0.2,0.2,8429.2,1029.2,12.3,10.3,2129.5,172.7,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4580878019332886,2.572112560272217,0.21437177062034607,1.2171432826708493,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.2330190853246006,1.2171432826708493,4.542484632477715,0.6136635392904282,0.4556300640106201,5.15557573735714,0.3835175037384033,0
2025-12-12 13:04:40.301737,0.2,0.2,9602.2,780.8,12.3,11.7,2130.0,172.7,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4580878019332886,2.572112560272217,0.21437177062034607,1.2171432826708493,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.2330190853246006,1.2171432826708493,4.542484632477715,0.6136635392904282,0.4556300640106201,5.15557573735714,0.3835175037384033,0
