Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 13:05:10.134238,0.2,0.2,10330.7,841.9,12.3,12.6,2619.5,212.6,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.051945362240076065,1.7235978841781616,0.21633590757846832,0.1890074460917965,0.2,0.2,-0.02499999999999991,1.0,1.0,-0.036516730236048345,0.1890074460917965,5.111257397990404,0.10363037511706352,-0.39288461208343506,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.165718,0.2,0.2,9288.0,756.7,12.3,11.4,2620.0,212.7,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.05106671154499054,1.723097801208496,0.21504108607769012,0.2007954276010854,0.2,0.2,-0.02499999999999991,1.0,1.0,-0.04818187608919714,0.2007954276010854,5.110464944695835,0.10450902581214905,-0.3933846950531006,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.235640,0.2,0.2,10536.1,858.7,12.3,12.9,2620.6,212.7,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.05106671154499054,1.723097801208496,0.21504108607769012,0.2007954276010854,0.2,0.2,0.0362814843654633,0.9637185156345367,1.0,-0.04818187608919714,0.2007954276010854,5.110464944695835,0.10450902581214905,-0.3933846950531006,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.269645,0.2,0.2,15217.9,1241.6,12.3,18.6,2621.3,212.8,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.04750819504261017,1.7206788063049316,0.21180932223796844,0.2224973547034943,0.2,0.2,0.1704198703169823,0.8295801296830176,1.0,-0.0693097538527378,0.22249735470349433,5.107316369872207,0.10806754231452942,-0.39580368995666504,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.339212,0.2,0.2,3570.1,290.5,12.3,4.4,2621.6,212.8,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.04750819504261017,1.7206788063049316,0.21180932223796844,0.2224973547034943,0.2,0.2,0.3150025770068169,0.6849974229931831,1.0,-0.0693097538527378,0.22249735470349433,5.107316369872207,0.10806754231452942,-0.39580368995666504,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.483527,0.2,0.2,11310.9,844.2,12.3,13.8,2622.2,212.9,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07123509794473648,1.7006412744522095,0.2118249237537384,0.7506867382468467,0.2,0.2,0.5674183696508408,0.43258163034915925,1.0,-0.589904317005461,0.7506867382468467,4.993165111614197,0.22681083530187607,-0.4158412218093872,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.534708,0.2,0.2,9153.5,745.8,12.3,11.2,2622.8,212.9,23.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07123509794473648,1.7006412744522095,0.2118249237537384,0.7506867382468467,0.2,0.2,0.8704416081309319,0.12955839186906815,1.0,-0.589904317005461,0.7506867382468467,4.993165111614197,0.22681083530187607,-0.4158412218093872,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.565972,0.2,0.2,6730.2,548.0,12.3,8.2,2623.3,213.0,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07054793834686279,1.7002688646316528,0.211284339427948,0.7441457202789683,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.583311716374355,0.7441457202789683,4.993903034402441,0.22612367570400238,-0.41621363162994385,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.597232,0.2,0.2,4924.9,400.9,12.3,6.0,2623.7,213.0,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07054793834686279,1.7002688646316528,0.211284339427948,0.7441457202789683,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.583311716374355,0.7441457202789683,4.993903034402441,0.22612367570400238,-0.41621363162994385,5.15557573735714,0.3835175037384033,0
2025-12-12 13:05:10.646264,0.2,0.2,7721.6,628.9,12.3,9.4,2624.3,213.0,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07054793834686279,1.7002688646316528,0.211284339427948,0.7441457202789683,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.583311716374355,0.7441457202789683,4.993903034402441,0.22612367570400238,-0.41621363162994385,5.15557573735714,0.3835175037384033,0
