Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 16:59:55.824735,0.2,0.2,7926.8,650.3,12.2,9.8,3307.5,270.1,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275609493255615,2.9461827278137207,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0286213295776157,1.6246849684754832,3.6584546859858444,0.0001176595687866211,-8.440017700195312e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:55.855771,0.2,0.2,13468.1,1106.4,12.2,16.6,3308.3,270.2,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5279248952865601,2.945885419845581,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0429445188227455,1.6390195606383795,3.6589227758862433,-0.00024628639221191406,-0.00038170814514160156,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:55.887376,0.2,0.2,12991.1,1067.1,12.2,16.0,3309.1,270.2,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5279248952865601,2.945885419845581,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0429445188227455,1.6390195606383795,3.6589227758862433,-0.00024628639221191406,-0.00038170814514160156,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.004612,0.2,0.2,17219.3,1415.6,12.2,21.2,3310.1,270.3,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5279079675674438,2.94590163230896,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.051596407157513,1.6476703794301866,3.6588996657751363,-0.00022935867309570312,-0.0003654956817626953,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.166633,0.2,0.2,14034.9,1153.3,12.2,17.3,3310.9,270.4,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.527534008026123,2.9460952281951904,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.04066438548968,1.6367519509887725,3.6584815130593853,0.00014460086822509766,-0.00017189979553222656,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.197985,0.2,0.2,11720.2,962.3,12.2,14.4,3311.6,270.5,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.527534008026123,2.9460952281951904,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.04066438548968,1.6367519509887725,3.6584815130593853,0.00014460086822509766,-0.00017189979553222656,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.229254,0.2,0.2,15520.9,1275.6,12.2,19.1,3312.5,270.5,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.527534008026123,2.9460952281951904,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.04066438548968,1.6367519509887725,3.6584815130593853,0.00014460086822509766,-0.00017189979553222656,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.260039,0.2,0.2,15612.8,1283.3,12.2,19.2,3313.5,270.6,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5276393294334412,2.9462504386901855,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.015353661549859,1.6113899568591048,3.6584815387961758,3.927946090698242e-05,-1.6689300537109375e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.291414,0.2,0.2,14825.0,1218.1,12.2,18.3,3314.3,270.7,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5276393294334412,2.9462504386901855,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.015353661549859,1.6113899568591048,3.6584815387961758,3.927946090698242e-05,-1.6689300537109375e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.324239,0.2,0.2,15953.4,1311.1,12.2,19.7,3315.2,270.8,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5276393294334412,2.9462504386901855,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.015353661549859,1.6113899568591048,3.6584815387961758,3.927946090698242e-05,-1.6689300537109375e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.355664,0.2,0.2,11241.9,922.9,12.2,13.8,3316.0,270.8,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275477170944214,2.946129322052002,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0392704270913011,1.6353481769200666,3.6584737174152573,0.0001308917999267578,-0.00013780593872070312,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.387896,0.2,0.2,13734.1,1128.4,12.2,16.9,3316.8,270.9,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275477170944214,2.946129322052002,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0392704270913011,1.6353481769200666,3.6584737174152573,0.0001308917999267578,-0.00013780593872070312,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.420427,0.2,0.2,15891.1,1306.2,12.2,19.6,3317.7,271.0,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275477170944214,2.946129322052002,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0392704270913011,1.6353481769200666,3.6584737174152573,0.0001308917999267578,-0.00013780593872070312,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.500625,0.2,0.2,15198.0,1249.0,12.2,18.7,3318.7,271.0,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275477170944214,2.946129322052002,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0392704270913011,1.6353481769200666,3.6584737174152573,0.0001308917999267578,-0.00013780593872070312,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.588604,0.2,0.2,14674.4,1205.8,12.2,18.1,3319.5,271.1,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5280011296272278,2.9459495544433594,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0355459408450167,1.6315947805644466,3.6589498594426244,-0.00032252073287963867,-0.00031757354736328125,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.644008,0.2,0.2,13774.1,1131.6,12.2,17.0,3320.4,271.2,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5280011296272278,2.9459495544433594,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0355459408450167,1.6315947805644466,3.6589498594426244,-0.00032252073287963867,-0.00031757354736328125,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.674731,0.2,0.2,13130.2,1078.4,12.2,16.2,3321.1,271.2,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278768539428711,2.945976972579956,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0438854520672018,1.6399471580137028,3.658831622227891,-0.00019824504852294922,-0.00029015541076660156,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.705444,0.2,0.2,13477.7,1107.2,12.2,16.6,3321.9,271.3,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278768539428711,2.945976972579956,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0438854520672018,1.6399471580137028,3.658831622227891,-0.00019824504852294922,-0.00029015541076660156,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.748275,0.2,0.2,13863.8,1138.9,12.2,17.1,3322.7,271.4,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278768539428711,2.945976972579956,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0438854520672018,1.6399471580137028,3.658831622227891,-0.00019824504852294922,-0.00029015541076660156,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.806493,0.2,0.2,15230.1,1234.6,12.2,18.8,3323.6,271.4,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.527593731880188,2.946162462234497,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.030122288884094,1.6261854814349785,3.6584931921290855,8.487701416015625e-05,-0.00010466575622558594,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.951200,0.2,0.2,15300.7,1257.5,12.2,18.9,3324.5,271.5,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5280343890190125,2.9460155963897705,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0230257653795038,1.619054565214034,3.658940309892444,-0.00035578012466430664,-0.00025153160095214844,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:56.982205,0.2,0.2,15928.5,1335.1,12.2,19.6,3325.5,271.6,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5279058814048767,2.946013927459717,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0321100124377858,1.6281589061693662,3.658834898275092,-0.00022727251052856445,-0.0002532005310058594,3.027678608894348,2.0537328720092773,0
