Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 16:59:35.720709,0.2,0.2,16547.2,1357.1,12.2,20.4,3030.8,247.4,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.527579665184021,2.9461708068847656,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.032207962908192,1.6282714264063909,3.658476866611044,9.894371032714844e-05,-9.632110595703125e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:35.837190,0.2,0.2,15452.0,1267.1,12.2,19.0,3031.8,247.5,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275590419769287,2.9462709426879883,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0163404446417563,1.612384421516074,3.658403585377636,0.0001195669174194336,3.814697265625e-06,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:35.868661,0.2,0.2,15280.8,1252.9,12.2,18.8,3032.7,247.6,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5280185341835022,2.945995330810547,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0276793445319057,1.6237151604699331,3.658938565268742,-0.00033992528915405273,-0.00027179718017578125,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:35.918544,0.2,0.2,14944.2,1225.5,12.2,18.4,3033.6,247.6,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5280185341835022,2.945995330810547,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0276793445319057,1.6237151604699331,3.658938565268742,-0.00033992528915405273,-0.00027179718017578125,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:36.004678,0.2,0.2,15172.4,1244.0,12.2,18.7,3034.5,247.7,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278524160385132,2.9461710453033447,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0138923057086449,1.6099138645495739,3.658702451479297,-0.00017380714416503906,-9.608268737792969e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:36.035967,0.2,0.2,14650.2,1201.2,12.2,18.0,3035.4,247.8,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278524160385132,2.9461710453033447,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0138923057086449,1.6099138645495739,3.658702451479297,-0.00017380714416503906,-9.608268737792969e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:36.073361,0.2,0.2,14939.6,1225.0,12.2,18.4,3036.2,247.9,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278733372688293,2.946051836013794,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0345769689303115,1.630622281672677,3.6587866850755026,-0.00019472837448120117,-0.00021529197692871094,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:36.130887,0.2,0.2,15511.2,1248.9,12.2,19.1,3037.1,247.9,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278733372688293,2.946051836013794,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0345769689303115,1.630622281672677,3.6587866850755026,-0.00019472837448120117,-0.00021529197692871094,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:36.223830,0.2,0.2,15895.3,1303.7,12.2,19.6,3038.0,248.0,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278524160385132,2.9461710453033447,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0138923057086449,1.6099138645495739,3.658702451479297,-0.00017380714416503906,-9.608268737792969e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:36.420591,0.2,0.2,14450.4,1185.0,12.2,17.8,3038.9,248.1,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275580883026123,2.9461679458618164,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0268286601471281,1.6228960817778866,3.6584606167966385,0.00012052059173583984,-9.918212890625e-05,3.027678608894348,2.0537328720092773,0
