Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 12:36:30.398358,0.2,0.2,10577.9,852.6,12.4,12.8,1070.0,86.1,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.004563629627227783,2.336221694946289,0.21803167462348938,0.4566981100892685,0.2,0.2,-0.02499999999999991,1.0,1.0,0.361317852760617,0.4566981100892685,3.650057196408579,0.13504132628440857,-0.1193540096282959,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.429805,0.2,0.2,10390.6,837.4,12.4,12.6,1070.5,86.1,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.004563629627227783,2.336221694946289,0.21803167462348938,0.4566981100892685,0.2,0.2,-0.02499999999999991,1.0,1.0,0.361317852760617,0.4566981100892685,3.650057196408579,0.13504132628440857,-0.1193540096282959,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.460771,0.2,0.2,10792.3,870.0,12.4,13.1,1071.1,86.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.004563629627227783,2.336221694946289,0.21803167462348938,0.4566981100892685,0.2,0.2,-0.02499999999999991,1.0,1.0,0.361317852760617,0.4566981100892685,3.650057196408579,0.13504132628440857,-0.1193540096282959,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.491629,0.2,0.2,3864.4,310.9,12.4,4.7,1071.4,86.2,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.004563629627227783,2.336221694946289,0.21803167462348938,0.4566981100892685,0.2,0.2,-0.02499999999999991,1.0,1.0,0.361317852760617,0.4566981100892685,3.650057196408579,0.13504132628440857,-0.1193540096282959,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.523183,0.2,0.2,7353.3,901.6,12.4,8.9,1071.9,86.3,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.008160453289747238,2.335353374481201,0.21471332013607025,0.4611034774501198,0.2,0.2,-0.02499999999999991,1.0,1.0,0.35779471364969984,0.4611034774501198,3.648233266313693,0.13863814994692802,-0.12022233009338379,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.555376,0.2,0.2,9658.6,778.4,12.4,11.7,1072.5,86.3,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.008160453289747238,2.335353374481201,0.21471332013607025,0.4611034774501198,0.2,0.2,-0.02499999999999991,1.0,1.0,0.35779471364969984,0.4611034774501198,3.648233266313693,0.13863814994692802,-0.12022233009338379,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.602128,0.2,0.2,3139.8,577.3,12.4,3.8,1072.9,86.3,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.010409538634121418,2.334789991378784,0.21190790832042694,0.46377676251688293,0.2,0.2,-0.02499999999999991,1.0,1.0,0.3556773547515752,0.46377676251688293,3.647109136751829,0.1408872352913022,-0.12078571319580078,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.793081,0.2,0.2,9820.6,791.5,12.4,11.9,1073.4,86.4,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01022404432296753,2.3346569538116455,0.21174754202365875,0.46776460858175417,0.2,0.2,-0.02499999999999991,1.0,1.0,0.3516772421463154,0.4677646085817542,3.6473329794977722,0.14070174098014832,-0.12091875076293945,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.824456,0.2,0.2,5029.6,404.9,12.4,6.1,1073.8,86.4,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09808006882667542,2.3770437240600586,0.20041340589523315,0.9294525366059201,0.2,0.2,-0.02499999999999991,1.0,1.0,-0.100094296595856,0.9294525366059201,3.5565599926418217,0.2285577654838562,-0.07853198051452637,2.630477696657181,2.544424295425415,0
2025-12-12 12:36:30.855770,0.2,0.2,6687.1,538.9,12.4,8.1,1074.5,86.5,21.8,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09808006882667542,2.3770437240600586,0.20041340589523315,0.9294525366059201,0.2,0.2,-0.02499999999999991,1.0,1.0,-0.100094296595856,0.9294525366059201,3.5565599926418217,0.2285577654838562,-0.07853198051452637,2.630477696657181,2.544424295425415,0
