timestamp,x,y,z,q_x,q_y,q_z,q_w,heading,raw_message
2025-12-18 13:28:15.928533,-1.1354097127914429,2.8238067626953125,0.21667282283306122,-0.025167316198349,-0.023904865607619286,-0.39177513122558594,0.919405996799469,-0.8047539505686256,"1766060884.9176848,-1.1354097127914429,2.8238067626953125,0.21667282283306122,-0.025167316198349,-0.023904865607619286,-0.39177513122558594,0.919405996799469"
2025-12-18 13:28:17.189616,-1.089402675628662,2.7891745567321777,0.20346218347549438,-0.0007493530283682048,-0.014360589906573296,-0.4038408696651459,0.9147163033485413,-0.8316517303116319,"1766060896.8888183,-1.089402675628662,2.7891745567321777,0.20346218347549438,-0.0007493530283682048,-0.014360589906573296,-0.4038408696651459,0.9147163033485413"
2025-12-18 13:28:17.189625,-1.0924352407455444,2.79125714302063,0.20316608250141144,-0.008573968894779682,-0.008655793033540249,-0.4016178846359253,0.915726363658905,-0.8265311830160076,"1766060896.8799117,-1.0924352407455444,2.79125714302063,0.20316608250141144,-0.008573968894779682,-0.008655793033540249,-0.4016178846359253,0.915726363658905"
2025-12-18 13:28:17.253686,-1.0860488414764404,2.7838215827941895,0.20447540283203125,-0.011064580641686916,-0.01344709936529398,-0.40871328115463257,0.9124967455863953,-0.8420687579666947,"1766060896.905363,-1.0860488414764404,2.7838215827941895,0.20447540283203125,-0.011064580641686916,-0.01344709936529398,-0.40871328115463257,0.9124967455863953"
2025-12-18 13:28:17.253697,-1.0882070064544678,2.7859694957733154,0.2040548324584961,-0.013945486396551132,-0.011972030624747276,-0.4082314670085907,0.9126935005187988,-0.8409221156589219,"1766060896.896939,-1.0882070064544678,2.7859694957733154,0.2040548324584961,-0.013945486396551132,-0.011972030624747276,-0.4082314670085907,0.9126935005187988"
2025-12-18 13:28:17.253705,-1.0828297138214111,2.7831740379333496,0.2044796347618103,0.0017732522683218122,-0.015731465071439743,-0.4082019627094269,0.9127544164657593,-0.8412986826977128,"1766060896.9132705,-1.0828297138214111,2.7831740379333496,0.2044796347618103,0.0017732522683218122,-0.015731465071439743,-0.4082019627094269,0.9127544164657593"
2025-12-18 13:28:17.253849,-1.0820832252502441,2.781724691390991,0.20506033301353455,-0.003809791523963213,-0.011772016994655132,-0.40455153584480286,0.9144315123558044,-0.8330760102725752,"1766060896.922575,-1.0820832252502441,2.781724691390991,0.20506033301353455,-0.003809791523963213,-0.011772016994655132,-0.40455153584480286,0.9144315123558044"
2025-12-18 13:28:17.253855,-1.0767221450805664,2.7780330181121826,0.20655399560928345,-0.006921164225786924,-0.00935929361730814,-0.40323880314826965,0.9150208234786987,-0.8301084326185293,"1766060896.938573,-1.0767221450805664,2.7780330181121826,0.20655399560928345,-0.006921164225786924,-0.00935929361730814,-0.40323880314826965,0.9150208234786987"
2025-12-18 13:28:17.253868,-1.0794768333435059,2.7798373699188232,0.20572340488433838,-0.005499704275280237,-0.010960236191749573,-0.4040704071521759,0.9146456718444824,-0.8319763870492279,"1766060896.930182,-1.0794768333435059,2.7798373699188232,0.20572340488433838,-0.005499704275280237,-0.010960236191749573,-0.4040704071521759,0.9146456718444824"
2025-12-18 13:28:17.253872,-1.073495864868164,2.7765464782714844,0.20706665515899658,-0.006559805013239384,-0.009270800277590752,-0.4020405411720276,0.9155513644218445,-0.8274945707097306,"1766060896.9466374,-1.073495864868164,2.7765464782714844,0.20706665515899658,-0.006559805013239384,-0.009270800277590752,-0.4020405411720276,0.9155513644218445"
