Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_roll,mocap_pitch,mocap_yaw_raw,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 17:53:29.089028,0.0,0.0,1016.1,84.2,12.1,1.3,6933.9,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21539953351020813,1.2021700143814087,0.7124902606010437,6.073791200290286,2.0882175279718402,4.223758101504798,0.0,0.0,0.0,0.0,0.0,3.0886620433298853,-2.059427205674789,4.4320324785756124,1.8656253814697266e-05,-6.9141387939453125e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.119870,0.0,0.0,1024.9,85.0,12.1,1.3,6933.9,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21539953351020813,1.2021700143814087,0.7124902606010437,6.073791200290286,2.0882175279718402,4.223758101504798,0.0,0.0,0.0,0.0,0.0,3.0886620433298853,-2.059427205674789,4.4320324785756124,1.8656253814697266e-05,-6.9141387939453125e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.150999,0.0,0.0,1027.2,85.1,12.1,1.3,6934.0,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21539953351020813,1.2021700143814087,0.7124902606010437,6.073791200290286,2.0882175279718402,4.223758101504798,0.0,0.0,0.0,0.0,0.0,3.0886620433298853,-2.059427205674789,4.4320324785756124,1.8656253814697266e-05,-6.9141387939453125e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.182689,0.0,0.0,1021.1,84.6,12.1,1.3,6934.0,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21539953351020813,1.2021700143814087,0.7124902606010437,6.073791200290286,2.0882175279718402,4.223758101504798,0.0,0.0,0.0,0.0,0.0,3.0886620433298853,-2.059427205674789,4.4320324785756124,1.8656253814697266e-05,-6.9141387939453125e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.213435,0.0,0.0,1022.7,84.8,12.1,1.3,6934.1,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21538123488426208,1.2021809816360474,0.7124815583229065,6.071711859549324,2.088828404551198,4.227983623060977,0.0,0.0,0.0,0.0,0.0,3.0844317082885584,-2.0552016841186096,4.432032513211731,3.5762786865234375e-07,4.0531158447265625e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.244008,0.0,0.0,1027.3,84.8,12.1,1.3,6934.2,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21538123488426208,1.2021809816360474,0.7124815583229065,6.071711859549324,2.088828404551198,4.227983623060977,0.0,0.0,0.0,0.0,0.0,3.0844317082885584,-2.0552016841186096,4.432032513211731,3.5762786865234375e-07,4.0531158447265625e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.274580,0.0,0.0,1023.7,84.9,12.1,1.3,6934.2,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21538123488426208,1.2021809816360474,0.7124815583229065,6.071711859549324,2.088828404551198,4.227983623060977,0.0,0.0,0.0,0.0,0.0,3.0844317082885584,-2.0552016841186096,4.432032513211731,3.5762786865234375e-07,4.0531158447265625e-06,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.305926,0.0,0.0,1032.1,84.8,12.1,1.3,6934.3,568.9,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2153758704662323,1.2021539211273193,0.7124777436256409,6.0605444217276965,2.096058310633841,4.22229224249463,0.0,0.0,0.0,0.0,0.0,3.090125199011183,-2.0608930646849566,4.432058466678494,-5.0067901611328125e-06,-2.300739288330078e-05,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.337306,0.0,0.0,1019.6,84.5,12.1,1.3,6934.3,569.0,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2153758704662323,1.2021539211273193,0.7124777436256409,6.0605444217276965,2.096058310633841,4.22229224249463,0.0,0.0,0.0,0.0,0.0,3.090125199011183,-2.0608930646849566,4.432058466678494,-5.0067901611328125e-06,-2.300739288330078e-05,2.2846191227436066,3.7978230714797974,0
2025-12-05 17:53:29.368246,0.0,0.0,1023.4,85.7,12.1,1.3,6934.4,569.0,26.2,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2153758704662323,1.2021539211273193,0.7124777436256409,6.0605444217276965,2.096058310633841,4.22229224249463,0.0,0.0,0.0,0.0,0.0,3.090125199011183,-2.0608930646849566,4.432058466678494,-5.0067901611328125e-06,-2.300739288330078e-05,2.2846191227436066,3.7978230714797974,0
