Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 16:52:23.573467,0.2,0.2,16608.3,1363.2,12.2,20.4,2411.6,196.8,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2222374528646469,2.4026780128479004,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.71699629064373,3.7625334888506616,1.1742115020751953e-05,-0.00013446807861328125,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.604019,0.2,0.2,16308.0,1338.5,12.2,20.1,2412.6,196.8,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2222374528646469,2.4026780128479004,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.71699629064373,3.7625334888506616,1.1742115020751953e-05,-0.00013446807861328125,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.634477,0.2,0.2,15127.4,1241.4,12.2,18.6,2413.5,196.9,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2197997123003006,2.401585578918457,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.27082259090719174,3.7615246880371966,0.0024494826793670654,-0.0012269020080566406,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.665397,0.2,0.2,14282.0,1171.6,12.2,17.6,2414.4,197.0,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2197997123003006,2.401585578918457,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.27082259090719174,3.7615246880371966,0.0024494826793670654,-0.0012269020080566406,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.696565,0.2,0.2,13850.4,1136.1,12.2,17.0,2415.2,197.0,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2197997123003006,2.401585578918457,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.27082259090719174,3.7615246880371966,0.0024494826793670654,-0.0012269020080566406,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.791053,0.2,0.2,13080.9,1072.9,12.2,16.1,2415.9,197.1,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2197997123003006,2.401585578918457,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.27082259090719174,3.7615246880371966,0.0024494826793670654,-0.0012269020080566406,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.822973,0.2,0.2,13545.0,1111.1,12.2,16.7,2416.7,197.2,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.222162127494812,2.4027462005615234,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.681645339593002,3.76243191925976,8.706748485565186e-05,-6.628036499023438e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.853300,0.2,0.2,13348.0,1094.9,12.2,16.4,2417.5,197.2,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.222162127494812,2.4027462005615234,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.681645339593002,3.76243191925976,8.706748485565186e-05,-6.628036499023438e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:23.895486,0.2,0.2,14920.8,1224.2,12.2,18.4,2418.4,197.3,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.222162127494812,2.4027462005615234,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.681645339593002,3.76243191925976,8.706748485565186e-05,-6.628036499023438e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.013895,0.2,0.2,17107.5,1404.5,12.2,21.1,2419.4,197.4,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21989962458610535,2.401689052581787,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.26740748911996626,3.7615254548250725,0.002349570393562317,-0.0011234283447265625,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.045223,0.2,0.2,15139.5,1242.4,12.2,18.6,2420.3,197.5,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2223472148180008,2.4028944969177246,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.680591566335349,3.7624634685492384,-9.801983833312988e-05,8.20159912109375e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.181602,0.2,0.2,15131.2,1241.8,12.2,18.6,2421.1,197.5,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21984036266803741,2.4017534255981445,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19502864116781457,3.761438137174288,0.002408832311630249,-0.0010590553283691406,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.213031,0.2,0.2,15209.2,1248.1,12.2,18.7,2422.0,197.6,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21984036266803741,2.4017534255981445,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19502864116781457,3.761438137174288,0.002408832311630249,-0.0010590553283691406,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.244336,0.2,0.2,15183.2,1245.9,12.2,18.7,2422.9,197.7,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22230802476406097,2.4028751850128174,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6664304810257333,3.762448443011148,-5.882978439331055e-05,6.270408630371094e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.287671,0.2,0.2,15561.5,1260.5,12.2,19.2,2423.8,197.8,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22230802476406097,2.4028751850128174,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6664304810257333,3.762448443011148,-5.882978439331055e-05,6.270408630371094e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.321171,0.2,0.2,15762.7,1293.7,12.2,19.4,2424.7,197.8,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22230802476406097,2.4028751850128174,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6664304810257333,3.762448443011148,-5.882978439331055e-05,6.270408630371094e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.445599,0.2,0.2,16065.1,1334.2,12.2,20.0,2425.7,197.9,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22228291630744934,2.4028267860412598,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6756148188430955,3.762463684837923,-3.3721327781677246e-05,1.430511474609375e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.477000,0.2,0.2,16274.5,1336.0,12.2,20.0,2426.6,198.0,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22228291630744934,2.4028267860412598,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6756148188430955,3.762463684837923,-3.3721327781677246e-05,1.430511474609375e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.508284,0.2,0.2,15836.8,1299.8,12.2,19.5,2427.6,198.1,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22228291630744934,2.4028267860412598,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6756148188430955,3.762463684837923,-3.3721327781677246e-05,1.430511474609375e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.539586,0.2,0.2,14625.0,1200.0,12.2,18.0,2428.5,198.1,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21984729170799255,2.401683807373047,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.23394999127706217,3.761491237139697,0.00240190327167511,-0.0011286735534667969,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.601115,0.2,0.2,14863.4,1219.7,12.2,18.3,2429.3,198.2,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21984729170799255,2.401683807373047,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.23394999127706217,3.761491237139697,0.00240190327167511,-0.0011286735534667969,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:24.711022,0.2,0.2,15089.0,1238.1,12.2,18.6,2430.2,198.3,25.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22227799892425537,2.4028472900390625,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6683629075468545,3.7624459733376225,-2.880394458770752e-05,3.4809112548828125e-05,2.7222491949796677,2.5971875190734863,0
