Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 16:51:58.206219,0.2,0.2,17514.0,1432.5,12.2,21.5,1919.2,156.4,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2200244665145874,2.4017856121063232,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.210103942238703,3.7615490298407224,0.0022247284650802612,-0.0010268688201904297,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.238252,0.2,0.2,18250.6,1492.8,12.2,22.4,1920.3,156.5,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22233740985393524,2.4028818607330322,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6910228296756966,3.7624650965025244,-8.821487426757812e-05,6.937980651855469e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.270273,0.2,0.2,20094.7,1644.8,12.2,24.7,1921.4,156.6,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22233740985393524,2.4028818607330322,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6910228296756966,3.7624650965025244,-8.821487426757812e-05,6.937980651855469e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.302424,0.2,0.2,19387.7,1586.8,12.2,23.8,1922.6,156.7,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22233740985393524,2.4028818607330322,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6910228296756966,3.7624650965025244,-8.821487426757812e-05,6.937980651855469e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.334224,0.2,0.2,20227.1,1656.0,12.2,24.8,1923.8,156.8,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2199392020702362,2.4017081260681152,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19867038924987868,3.761540897703884,0.0023099929094314575,-0.0011043548583984375,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.366906,0.2,0.2,19469.7,1593.6,12.2,23.9,1924.9,156.9,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2199392020702362,2.4017081260681152,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19867038924987868,3.761540897703884,0.0023099929094314575,-0.0011043548583984375,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.400085,0.2,0.2,18521.4,1537.1,12.2,22.7,1926.0,156.9,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2199392020702362,2.4017081260681152,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19867038924987868,3.761540897703884,0.0023099929094314575,-0.0011043548583984375,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.432459,0.2,0.2,17990.8,1471.9,12.2,22.1,1927.0,157.0,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22224627435207367,2.4028160572052,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6796499065819206,3.7624445791180614,2.9206275939941406e-06,3.5762786865234375e-06,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.465266,0.2,0.2,17175.4,1430.5,12.2,21.1,1928.0,157.1,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22224627435207367,2.4028160572052,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6796499065819206,3.7624445791180614,2.9206275939941406e-06,3.5762786865234375e-06,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.498029,0.2,0.2,15574.9,1273.8,12.2,19.1,1929.0,157.2,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22224627435207367,2.4028160572052,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6796499065819206,3.7624445791180614,2.9206275939941406e-06,3.5762786865234375e-06,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.531180,0.2,0.2,14625.6,1207.3,12.2,18.1,1929.8,157.3,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22224627435207367,2.4028160572052,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6796499065819206,3.7624445791180614,2.9206275939941406e-06,3.5762786865234375e-06,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.563162,0.2,0.2,14547.7,1189.3,12.2,17.8,1930.7,157.3,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21992352604866028,2.4017109870910645,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.2244999998710162,3.761527586254854,0.0023256689310073853,-0.0011014938354492188,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:51:58.596480,0.2,0.2,14382.8,1175.8,12.2,17.6,1931.5,157.4,25.3,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21992352604866028,2.4017109870910645,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.2244999998710162,3.761527586254854,0.0023256689310073853,-0.0011014938354492188,2.7222491949796677,2.5971875190734863,0
