Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 16:52:03.264859,0.2,0.2,17297.1,1418.0,12.2,21.3,2061.1,168.0,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22222596406936646,2.402815103530884,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6799029876934206,3.762430542335723,2.3230910301208496e-05,2.6226043701171875e-06,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.296077,0.2,0.2,17816.0,1460.6,12.2,21.9,2062.1,168.1,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22222596406936646,2.402815103530884,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6799029876934206,3.762430542335723,2.3230910301208496e-05,2.6226043701171875e-06,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.327729,0.2,0.2,16809.3,1377.8,12.2,20.7,2063.1,168.2,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21991778910160065,2.401705265045166,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.22409117052484806,3.7615273904579443,0.0023314058780670166,-0.0011072158813476562,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.359017,0.2,0.2,14196.7,1162.9,12.2,17.4,2064.0,168.2,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21991778910160065,2.401705265045166,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.22409117052484806,3.7615273904579443,0.0023314058780670166,-0.0011072158813476562,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.392339,0.2,0.2,17082.1,1400.0,12.2,21.0,2064.8,168.3,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21991778910160065,2.401705265045166,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.22409117052484806,3.7615273904579443,0.0023314058780670166,-0.0011072158813476562,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.424865,0.2,0.2,11996.7,982.1,12.2,14.7,2065.6,168.4,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226397693157196,2.4028513431549072,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6817667335312718,3.7624330300819397,-1.4781951904296875e-05,3.886222839355469e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.457055,0.2,0.2,17937.7,1470.5,12.2,22.1,2066.7,168.5,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226397693157196,2.4028513431549072,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6817667335312718,3.7624330300819397,-1.4781951904296875e-05,3.886222839355469e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.489422,0.2,0.2,14659.9,1200.8,12.2,18.0,2067.5,168.5,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226397693157196,2.4028513431549072,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6817667335312718,3.7624330300819397,-1.4781951904296875e-05,3.886222839355469e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.522498,0.2,0.2,17362.8,1423.1,12.2,21.3,2068.6,168.6,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21991419792175293,2.4017136096954346,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19090835954698238,3.7615190296073555,0.002334997057914734,-0.0010988712310791016,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.554595,0.2,0.2,12286.7,1005.9,12.2,15.1,2069.4,168.7,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21991419792175293,2.4017136096954346,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19090835954698238,3.7615190296073555,0.002334997057914734,-0.0010988712310791016,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.586593,0.2,0.2,16777.2,1375.0,12.2,20.6,2070.3,168.8,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.21991419792175293,2.4017136096954346,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.19090835954698238,3.7615190296073555,0.002334997057914734,-0.0010988712310791016,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.618485,0.2,0.2,16702.7,1368.9,12.2,20.5,2071.3,168.8,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226199507713318,2.402827739715576,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6752525701942886,3.7624478892646787,-1.2800097465515137e-05,1.52587890625e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.650506,0.2,0.2,16037.5,1314.3,12.2,19.7,2072.2,168.9,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226199507713318,2.402827739715576,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6752525701942886,3.7624478892646787,-1.2800097465515137e-05,1.52587890625e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.683069,0.2,0.2,18128.8,1486.2,12.2,22.3,2073.2,169.0,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226199507713318,2.402827739715576,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6752525701942886,3.7624478892646787,-1.2800097465515137e-05,1.52587890625e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.715632,0.2,0.2,15925.2,1305.0,12.2,19.6,2074.1,169.1,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.22226199507713318,2.402827739715576,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6752525701942886,3.7624478892646787,-1.2800097465515137e-05,1.52587890625e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.748120,0.2,0.2,10976.8,1161.7,12.2,13.5,2074.9,169.1,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2200959175825119,2.4017817974090576,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.2376855413712495,3.7616033322406492,0.0021532773971557617,-0.0010306835174560547,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.780899,0.2,0.2,15503.2,1270.1,12.2,19.1,2075.7,169.2,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2200959175825119,2.4017817974090576,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.2376855413712495,3.7616033322406492,0.0021532773971557617,-0.0010306835174560547,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.813985,0.2,0.2,19355.5,1699.2,12.2,23.8,2076.9,169.3,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2200959175825119,2.4017817974090576,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.2376855413712495,3.7616033322406492,0.0021532773971557617,-0.0010306835174560547,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.846571,0.2,0.2,20813.2,1707.7,12.2,25.6,2078.0,169.4,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2223443239927292,2.402890920639038,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6914686103205745,3.7624638454707537,-9.512901306152344e-05,7.843971252441406e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.878426,0.2,0.2,16894.1,1384.7,12.2,20.8,2078.9,169.5,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2223443239927292,2.402890920639038,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6914686103205745,3.7624638454707537,-9.512901306152344e-05,7.843971252441406e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.910119,0.2,0.2,12017.0,983.8,12.2,14.8,2079.5,169.5,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2223443239927292,2.402890920639038,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.6914686103205745,3.7624638454707537,-9.512901306152344e-05,7.843971252441406e-05,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.943021,0.2,0.2,16898.3,1385.0,12.2,20.8,2080.5,169.6,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2201136350631714,2.401808977127075,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.21648464604287232,3.761597370665026,0.002135559916496277,-0.0010035037994384766,2.7222491949796677,2.5971875190734863,0
2025-12-05 16:52:03.976079,0.2,0.2,14946.8,1224.7,12.2,18.4,2081.5,169.7,25.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2201136350631714,2.401808977127075,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.21648464604287232,3.761597370665026,0.002135559916496277,-0.0010035037994384766,2.7222491949796677,2.5971875190734863,0
