Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 16:59:40.734488,0.2,0.2,14791.1,1213.7,12.2,18.2,3099.8,253.1,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278839468955994,2.946118116378784,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.028010889074579,1.624039582219174,3.6587582576245055,-0.0002053380012512207,-0.00014901161193847656,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:40.886655,0.2,0.2,14870.8,1220.2,12.2,18.3,3100.7,253.1,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275941491127014,2.946270704269409,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.01294941070633,1.608988054452075,3.6584327726341415,8.445978164672852e-05,3.5762786865234375e-06,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:40.918156,0.2,0.2,14725.0,1208.4,12.2,18.1,3101.6,253.2,25.6,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5277702808380127,2.9462504386901855,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0060738552216866,1.6020900576114254,3.658589910622145,-9.167194366455078e-05,-1.6689300537109375e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:40.949520,0.2,0.2,14847.8,1218.5,12.2,18.3,3102.5,253.3,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5277702808380127,2.9462504386901855,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0060738552216866,1.6020900576114254,3.658589910622145,-9.167194366455078e-05,-1.6689300537109375e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:40.980418,0.2,0.2,15535.6,1275.1,12.2,19.1,3103.4,253.4,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5277702808380127,2.9462504386901855,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0060738552216866,1.6020900576114254,3.658589910622145,-9.167194366455078e-05,-1.6689300537109375e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:41.038041,0.2,0.2,15978.8,1311.6,12.2,19.7,3104.3,253.4,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278905034065247,2.9459664821624756,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0453986229583525,1.6414606073353095,3.658848807072986,-0.00021189451217651367,-0.0003006458282470703,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:41.084969,0.2,0.2,15687.0,1287.7,12.2,19.3,3105.2,253.5,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5278905034065247,2.9459664821624756,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0453986229583525,1.6414606073353095,3.658848807072986,-0.00021189451217651367,-0.0003006458282470703,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:41.140455,0.2,0.2,14245.5,1232.8,12.2,17.5,3106.1,253.6,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5275865197181702,2.946220874786377,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0280239466960976,1.6240750328771778,3.6584544317979986,9.208917617797852e-05,-4.6253204345703125e-05,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:41.616432,0.2,0.2,14278.6,1171.6,12.2,17.6,3106.9,253.6,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.527935802936554,2.946071147918701,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.0268529916503555,1.6228843522700256,3.658827538449583,-0.00025719404220581055,-0.00019598007202148438,3.027678608894348,2.0537328720092773,0
2025-12-05 16:59:41.647053,0.2,0.2,13413.9,1333.1,12.2,16.5,3107.8,253.7,25.7,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5279653668403625,2.946134090423584,0.2,0.2,1.0,-0.02499999999999991,1.0,-1.018274577265824,1.614287165314371,3.6588166717266457,-0.0002867579460144043,-0.00013303756713867188,3.027678608894348,2.0537328720092773,0
