Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 12:53:50.078060,0.2,0.2,11319.6,919.8,12.3,13.8,1326.0,107.5,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6360195875167847,3.60273814201355,0.20003393292427063,2.5603640172211,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.7535821071866353,2.5603640172211,5.742886748032244,0.8330601453781128,1.26442551612854,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.109566,0.2,0.2,12022.5,977.0,12.3,14.7,1326.8,107.6,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6360195875167847,3.60273814201355,0.20003393292427063,2.5603640172211,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.7535821071866353,2.5603640172211,5.742886748032244,0.8330601453781128,1.26442551612854,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.140507,0.2,0.2,12994.8,1056.3,12.3,15.8,1327.5,107.7,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6360195875167847,3.60273814201355,0.20003393292427063,2.5603640172211,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.7535821071866353,2.5603640172211,5.742886748032244,0.8330601453781128,1.26442551612854,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.171864,0.2,0.2,13951.6,1134.3,12.3,17.0,1328.3,107.7,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6001654863357544,3.5639991760253906,0.2016051709651947,2.4921529230045443,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.6799093085789334,2.4921529230045443,5.700346280791097,0.8689142465591431,1.2256865501403809,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.203191,0.2,0.2,19677.1,1602.1,12.3,24.0,1329.4,107.8,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6001654863357544,3.5639991760253906,0.2016051709651947,2.4921529230045443,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.6799093085789334,2.4921529230045443,5.700346280791097,0.8689142465591431,1.2256865501403809,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.237983,0.2,0.2,18892.9,1538.3,12.3,23.1,1330.5,107.9,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6001654863357544,3.5639991760253906,0.2016051709651947,2.4921529230045443,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.6799093085789334,2.4921529230045443,5.700346280791097,0.8689142465591431,1.2256865501403809,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.287254,0.2,0.2,15226.3,1238.7,12.3,18.6,1331.4,108.0,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5776922106742859,3.5450124740600586,0.20051449537277222,2.457542725297189,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.642751280293471,2.457542725297189,5.674742414238529,0.8913875222206116,1.2066998481750488,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.339421,0.2,0.2,13394.6,1089.0,12.3,16.3,1332.2,108.0,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5776922106742859,3.5450124740600586,0.20051449537277222,2.457542725297189,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.642751280293471,2.457542725297189,5.674742414238529,0.8913875222206116,1.2066998481750488,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.397894,0.2,0.2,16705.1,1359.4,12.3,20.4,1333.2,108.1,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.575930655002594,3.5445516109466553,0.19971629977226257,2.4531628372584264,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.638348725256506,2.4531628372584264,5.67292611773932,0.8931490778923035,1.2062389850616455,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:50.633901,0.2,0.2,15207.2,1236.9,12.3,18.6,1334.1,108.2,23.4,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.5295814871788025,3.5201117992401123,0.21208854019641876,2.339091701417845,0.2,0.2,1.0,-0.02499999999999991,1.0,-2.521523183553638,2.339091701417845,5.62289067173633,0.939498245716095,1.1817991733551025,6.4690797328948975,0.16168737411499023,0
