Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 12:53:19.771052,0.2,0.2,12973.3,1053.9,12.3,15.8,917.6,74.3,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:19.801745,0.2,0.2,22899.2,1865.1,12.3,28.0,918.7,74.4,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:19.972795,0.2,0.2,21062.5,1714.8,12.3,25.7,920.0,74.5,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.003547,0.2,0.2,21895.1,1783.2,12.3,26.7,921.1,74.6,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.034820,0.2,0.2,14088.0,1144.8,12.3,17.2,921.9,74.7,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.066217,0.2,0.2,13999.2,1137.7,12.3,17.1,922.8,74.8,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.104252,0.2,0.2,17870.9,1453.4,12.3,21.8,923.9,74.8,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.182634,0.2,0.2,17608.5,1432.0,12.3,21.5,924.9,74.9,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.213971,0.2,0.2,17280.9,1405.8,12.3,21.1,925.9,75.0,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.283994,0.2,0.2,12684.1,1030.4,12.3,15.5,926.8,75.1,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.316839,0.2,0.2,13677.2,1243.1,12.3,16.7,927.7,75.2,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.385738,0.2,0.2,10637.0,863.6,12.3,13.0,928.6,75.2,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.566495,0.2,0.2,24263.6,1977.5,12.3,29.7,929.8,75.3,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.597567,0.2,0.2,17570.5,1428.9,12.3,21.4,930.8,75.4,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.628580,0.2,0.2,21791.5,1774.3,12.3,26.6,932.1,75.5,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
2025-12-12 12:53:20.659683,0.2,0.2,11559.6,939.1,12.3,14.1,932.8,75.6,23.5,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0377552509307861,4.0167741775512695,0.1962740421295166,3.020380571230721,0.2,0.2,-0.44946289211511603,0.6005371078848838,1.0,3.0166829498429295,3.020380571230721,6.225358815026537,0.43132448196411133,1.6784615516662598,6.4690797328948975,0.16168737411499023,0
