Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_heading,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,nn_v_left,nn_v_right,nn_v_linear,nn_v_angular,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-12 13:28:50.482246,0.0,0.0,1029.7,83.9,12.3,1.3,4190.8,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.02968340553343296,3.0284433364868164,0.19126278162002563,-0.0611898865973501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04349099286220614,-0.061189886597350106,5.057367647282103,0.0,0.0,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.512777,0.0,0.0,1028.2,83.8,12.3,1.3,4190.9,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.02968340553343296,3.0284433364868164,0.19126278162002563,-0.0611898865973501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04349099286220614,-0.061189886597350106,5.057367647282103,0.0,0.0,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.543685,0.0,0.0,1031.0,84.0,12.3,1.3,4190.9,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.028831105679273605,3.0283424854278564,0.19236795604228973,-0.057617161429815156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0470614946868631,-0.057617161429815156,5.056509475058413,0.0008522998541593552,-0.00010085105895996094,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.575348,0.0,0.0,1027.7,83.7,12.3,1.3,4191.0,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.028831105679273605,3.0283424854278564,0.19236795604228973,-0.057617161429815156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0470614946868631,-0.057617161429815156,5.056509475058413,0.0008522998541593552,-0.00010085105895996094,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.607930,0.0,0.0,1033.7,84.2,12.3,1.3,4191.0,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.028831105679273605,3.0283424854278564,0.19236795604228973,-0.057617161429815156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0470614946868631,-0.057617161429815156,5.056509475058413,0.0008522998541593552,-0.00010085105895996094,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.638443,0.0,0.0,1032.3,84.1,12.3,1.3,4191.1,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.029715770855545998,3.028512477874756,0.1911231428384781,-0.061146242498077895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04354756474408789,-0.061146242498077895,5.057407060427538,-3.236532211303711e-05,6.914138793945312e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.668801,0.0,0.0,1040.9,84.8,12.3,1.3,4191.2,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.029715770855545998,3.028512477874756,0.1911231428384781,-0.061146242498077895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04354756474408789,-0.061146242498077895,5.057407060427538,-3.236532211303711e-05,6.914138793945312e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.699691,0.0,0.0,1040.8,84.6,12.3,1.3,4191.2,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.029715770855545998,3.028512477874756,0.1911231428384781,-0.061146242498077895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04354756474408789,-0.061146242498077895,5.057407060427538,-3.236532211303711e-05,6.914138793945312e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.731190,0.0,0.0,1044.9,85.1,12.3,1.3,4191.3,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.02879730612039566,3.0283615589141846,0.19247998297214508,-0.05741320277800756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04726990321796959,-0.05741320277800756,5.05647785350455,0.0008860994130373001,-8.177757263183594e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.762738,0.0,0.0,1037.7,84.6,12.3,1.3,4191.3,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.02879730612039566,3.0283615589141846,0.19247998297214508,-0.05741320277800756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04726990321796959,-0.05741320277800756,5.05647785350455,0.0008860994130373001,-8.177757263183594e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.793757,0.0,0.0,1038.6,84.6,12.3,1.3,4191.4,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.02879730612039566,3.0283615589141846,0.19247998297214508,-0.05741320277800756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04726990321796959,-0.05741320277800756,5.05647785350455,0.0008860994130373001,-8.177757263183594e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.825207,0.0,0.0,1026.4,83.6,12.3,1.3,4191.5,340.6,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.02879730612039566,3.0283615589141846,0.19247998297214508,-0.05741320277800756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04726990321796959,-0.05741320277800756,5.05647785350455,0.0008860994130373001,-8.177757263183594e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.856540,0.0,0.0,1024.4,83.5,12.3,1.3,4191.5,340.7,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.029702410101890564,3.028477668762207,0.19122499227523804,-0.06106988154784739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04361735663718868,-0.06106988154784739,5.057390135293608,-1.9004568457603455e-05,3.4332275390625e-05,5.029683405533433,-0.5284433364868164,0
2025-12-12 13:28:50.887041,0.0,0.0,1023.3,83.4,12.3,1.3,4191.6,340.7,24.1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.029702410101890564,3.028477668762207,0.19122499227523804,-0.06106988154784739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04361735663718868,-0.06106988154784739,5.057390135293608,-1.9004568457603455e-05,3.4332275390625e-05,5.029683405533433,-0.5284433364868164,0
