Timestamp,forward_vel_cmd,steering_vel_cmd,power_mW,current_mA,busVoltage_V,shuntVoltage_mV,energy,charge,dieTemp,Left_Stick_X,Left_Stick_Y,Right_Stick_X,Right_Stick_Y,Button_0,Button_1,Button_2,Button_3,Button_4,Button_5,Button_6,Button_7,Button_8,Button_9,Button_10,Button_11,Button_12,Button_13,Button_14,Button_15,mocap_velocity,mocap_x,mocap_y,mocap_z,mocap_roll,mocap_pitch,mocap_yaw_raw,forward_vel_cmd,steering_vel_cmd,left_wheel_vel,right_wheel_vel,ppo_control_active,heading_error_rad,current_heading_rad,distance_to_target,relative_x,relative_y,target_relative_x,target_relative_y,current_waypoint_idx
2025-12-05 17:06:59.753943,0.2,0.2,14445.2,1222.7,12.2,17.8,3963.2,323.9,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08070264011621475,2.614790678024292,0.19711783528327942,1.1571778076592278,2.065658719114005,1.4437270557595614,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6654237864260023,1.4437270557595614,3.3973847626049762,9.115040302276611e-05,-0.00021195411682128906,2.419388510286808,2.3849973678588867,0
2025-12-05 17:06:59.825670,0.2,0.2,14183.6,1167.0,12.2,17.5,3964.1,323.9,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08064337819814682,2.6148645877838135,0.19708186388015747,1.1664094234338385,2.060749542645441,1.439177367039436,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6609018360949429,1.439177367039436,3.397375074681062,3.1888484954833984e-05,-0.0001380443572998047,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.031425,0.2,0.2,15224.1,1214.5,12.2,18.8,3965.0,324.0,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08069700002670288,2.6148598194122314,0.19708769023418427,1.1726636537023618,2.053663946474808,1.4463342033498936,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6680465920690736,1.4463342033498936,3.3973402371169787,8.551031351089478e-05,-0.00014281272888183594,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.062943,0.2,0.2,14144.9,1164.0,12.2,17.5,3965.8,324.1,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08069700002670288,2.6148598194122314,0.19708769023418427,1.1726636537023618,2.053663946474808,1.4463342033498936,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6680465920690736,1.4463342033498936,3.3973402371169787,8.551031351089478e-05,-0.00014281272888183594,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.093912,0.2,0.2,14223.4,1170.4,12.2,17.6,3966.6,324.2,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08069700002670288,2.6148598194122314,0.19708769023418427,1.1726636537023618,2.053663946474808,1.4463342033498936,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6680465920690736,1.4463342033498936,3.3973402371169787,8.551031351089478e-05,-0.00014281272888183594,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.125088,0.2,0.2,14838.4,1221.1,12.2,18.3,3967.4,324.2,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08078276365995407,2.6147406101226807,0.19717253744602203,1.1317146568244936,2.0608856862906437,1.456605253087032,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.678274931549345,1.456605253087032,3.3973628586894704,0.00017127394676208496,-0.0002620220184326172,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.156433,0.2,0.2,13530.0,1113.1,12.2,16.7,3968.3,324.3,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08078276365995407,2.6147406101226807,0.19717253744602203,1.1317146568244936,2.0608856862906437,1.456605253087032,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.678274931549345,1.456605253087032,3.3973628586894704,0.00017127394676208496,-0.0002620220184326172,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.187221,0.2,0.2,14740.1,1212.8,12.2,18.2,3969.1,324.4,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08078276365995407,2.6147406101226807,0.19717253744602203,1.1317146568244936,2.0608856862906437,1.456605253087032,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.678274931549345,1.456605253087032,3.3973628586894704,0.00017127394676208496,-0.0002620220184326172,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.235498,0.2,0.2,13510.1,1111.6,12.2,16.7,3969.9,324.4,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0808231309056282,2.6147072315216064,0.19720038771629333,1.123937239439293,2.066850692992341,1.4609300937006022,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6825844337835659,1.4609300937006022,3.3973575489366095,0.00021164119243621826,-0.00029540061950683594,2.419388510286808,2.3849973678588867,0
2025-12-05 17:07:00.274073,0.2,0.2,15974.5,1314.9,12.1,19.7,3970.9,324.5,25.9,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0808231309056282,2.6147072315216064,0.19720038771629333,1.123937239439293,2.066850692992341,1.4609300937006022,0.2,0.2,1.0,-0.02499999999999991,1.0,-0.6825844337835659,1.4609300937006022,3.3973575489366095,0.00021164119243621826,-0.00029540061950683594,2.419388510286808,2.3849973678588867,0
